poem_id,author,song_title,rank,lemma,tfidf_score
134,Јосип Коцев,"Сѐ што ќе создадам, отсега ќе чекори кон тебе",2,жила,0.2674
134,Јосип Коцев,"Сѐ што ќе создадам, отсега ќе чекори кон тебе",3,чекор,0.2251
134,Јосип Коцев,"Сѐ што ќе создадам, отсега ќе чекори кон тебе",4,дојде,0.2038
134,Јосип Коцев,"Сѐ што ќе создадам, отсега ќе чекори кон тебе",5,град,0.1934
134,Јосип Коцев,"Сѐ што ќе создадам, отсега ќе чекори кон тебе",6,толку,0.1914
134,Јосип Коцев,"Сѐ што ќе создадам, отсега ќе чекори кон тебе",7,краткотраен,0.1901
134,Јосип Коцев,"Сѐ што ќе создадам, отсега ќе чекори кон тебе",8,разлист,0.1901
134,Јосип Коцев,"Сѐ што ќе создадам, отсега ќе чекори кон тебе",9,сапуница,0.1901
134,Јосип Коцев,"Сѐ што ќе создадам, отсега ќе чекори кон тебе",10,шие,0.1797
135,Ацо Шопов,Ноќен извор,1,загледан,0.3214
135,Ацо Шопов,Ноќен извор,2,каков,0.2437
135,Ацо Шопов,Ноќен извор,3,ноќен,0.225
135,Ацо Шопов,Ноќен извор,4,извор,0.2
135,Ацо Шопов,Ноќен извор,5,зароби,0.1834
135,Ацо Шопов,Ноќен извор,6,летач,0.1834
135,Ацо Шопов,Ноќен извор,7,опи,0.1834
135,Ацо Шопов,Ноќен извор,8,скова,0.1834
135,Ацо Шопов,Ноќен извор,9,урочен,0.1834
135,Ацо Шопов,Ноќен извор,10,напи,0.1734
136,Петре М. Андреевски,Песна за нејзината песна,1,земја,0.2147
136,Петре М. Андреевски,Песна за нејзината песна,2,сè,0.2109
136,Петре М. Андреевски,Песна за нејзината песна,3,добива,0.2022
136,Петре М. Андреевски,Песна за нејзината песна,4,сретне,0.173
136,Петре М. Андреевски,Песна за нејзината песна,5,нејзин,0.1425
136,Петре М. Андреевски,Песна за нејзината песна,6,бесцен,0.1261
136,Петре М. Андреевски,Песна за нејзината песна,7,болска,0.1261
136,Петре М. Андреевски,Песна за нејзината песна,8,заоблува,0.1261
136,Петре М. Андреевски,Песна за нејзината песна,9,запомнував,0.1261
136,Петре М. Андреевски,Песна за нејзината песна,10,иследувач,0.1261
137,Ацо Шопов,Илузија,1,далечина,0.3572
137,Ацо Шопов,Илузија,2,крлушка,0.3451
137,Ацо Шопов,Илузија,3,планина,0.3062
137,Ацо Шопов,Илузија,4,ноќ,0.2375
137,Ацо Шопов,Илузија,5,сè,0.2257
137,Ацо Шопов,Илузија,6,месечина,0.2122
137,Ацо Шопов,Илузија,7,ветка,0.1904
137,Ацо Шопов,Илузија,8,дофатен,0.1904
137,Ацо Шопов,Илузија,9,низина,0.1904
137,Ацо Шопов,Илузија,10,осознаен,0.1904
138,Гане Тодоровски,Песна што треба да ја напишам,1,тргне,0.4583
138,Гане Тодоровски,Песна што треба да ја напишам,2,поет,0.4382
138,Гане Тодоровски,Песна што треба да ја напишам,3,станува,0.3835
138,Гане Тодоровски,Песна што треба да ја напишам,4,денеска,0.221
138,Гане Тодоровски,Песна што треба да ја напишам,5,раскаже,0.212
138,Гане Тодоровски,Песна што треба да ја напишам,6,место,0.1335
138,Гане Тодоровски,Песна што треба да ја напишам,7,бездруго,0.133
138,Гане Тодоровски,Песна што треба да ја напишам,8,затри,0.133
138,Гане Тодоровски,Песна што треба да ја напишам,9,колкумина,0.133
138,Гане Тодоровски,Песна што треба да ја напишам,10,колкумине,0.133
139,Гане Тодоровски,Пречек,1,немир,0.2808
139,Гане Тодоровски,Пречек,2,сретне,0.2402
139,Гане Тодоровски,Пречек,3,долго,0.2147
139,Гане Тодоровски,Пречек,4,надеж,0.2065
139,Гане Тодоровски,Пречек,5,мине,0.1878
139,Гане Тодоровски,Пречек,6,задржан,0.1852
139,Гане Тодоровски,Пречек,7,приквечерина,0.1852
139,Гане Тодоровски,Пречек,8,смолкнат,0.1852
139,Гане Тодоровски,Пречек,9,гост,0.1751
139,Гане Тодоровски,Пречек,10,исчекување,0.1751
142,Ацо Шопов,Младост,1,утрина,0.3373
142,Ацо Шопов,Младост,2,далга,0.2747
142,Ацо Шопов,Младост,3,младост,0.2175
142,Ацо Шопов,Младост,4,беспоштедно,0.1784
142,Ацо Шопов,Младост,5,загрижува,0.1784
142,Ацо Шопов,Младост,6,наградува,0.1784
142,Ацо Шопов,Младост,7,непрестајно,0.1784
142,Ацо Шопов,Младост,8,обогатува,0.1784
142,Ацо Шопов,Младост,9,подмладува,0.1784
142,Ацо Шопов,Младост,10,позлатува,0.1784
143,Јосип Коцев,Изгубените љубови,1,каков,0.7258
143,Јосип Коцев,Изгубените љубови,2,кафуле,0.1821
143,Јосип Коцев,Изгубените љубови,3,обезглави,0.1821
143,Јосип Коцев,Изгубените љубови,4,прише,0.1821
143,Јосип Коцев,Изгубените љубови,5,турканица,0.1821
143,Јосип Коцев,Изгубените љубови,6,слушалка,0.1721
143,Јосип Коцев,Изгубените љубови,7,предаде,0.165
143,Јосип Коцев,Изгубените љубови,8,ножица,0.1595
143,Јосип Коцев,Изгубените љубови,9,одмине,0.1551
143,Јосип Коцев,Изгубените љубови,10,дознае,0.1425
144,Анте Поповски,Спроти Велигден 1979,1,свеќа,0.4575
144,Анте Поповски,Спроти Велигден 1979,2,воскресна,0.2041
144,Анте Поповски,Спроти Велигден 1979,3,впазув,0.2041
144,Анте Поповски,Спроти Велигден 1979,4,илјадник,0.2041
144,Анте Поповски,Спроти Велигден 1979,5,незапален,0.2041
144,Анте Поповски,Спроти Велигден 1979,6,неизгасен,0.2041
144,Анте Поповски,Спроти Велигден 1979,7,догорува,0.1929
144,Анте Поповски,Спроти Велигден 1979,8,засолнува,0.1929
144,Анте Поповски,Спроти Велигден 1979,9,христос,0.185
144,Анте Поповски,Спроти Велигден 1979,10,внесе,0.1788
145,Ацо Шопов,Notre Dame,1,сена,0.3151
145,Ацо Шопов,Notre Dame,2,вечер,0.1866
145,Ацо Шопов,Notre Dame,3,сети,0.1855
145,Ацо Шопов,Notre Dame,4,млад,0.1614
145,Ацо Шопов,Notre Dame,5,babylone,0.1576
145,Ацо Шопов,Notre Dame,6,boulogne,0.1576
