author,song_title,word,lemma,pos,xpos,feats
Адем Гајтани,Бохинско езеро,тогаш,тогаш,ADV,Rgp,Degree=Pos|PronType=Dem
Адем Гајтани,Бохинско езеро,дрвјата,дрвје,NOUN,Ncnpny,Case=Nom|Definite=Def|Gender=Neut|Number=Plur
Адем Гајтани,Бохинско езеро,брегот,брег,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,волшебната,волшебен,ADJ,Ag-fs-y,Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,арабеска,арабеска,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,гледам,гледа,VERB,Vmpip1s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=1|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,дождовните,дождовен,ADJ,Afp-p-y,Definite=Def|Degree=Pos|Number=Plur
Адем Гајтани,Бохинско езеро,капки,капка,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Plur
Адем Гајтани,Бохинско езеро,една,еден,ADJ,Ag-fs-n,Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,друга,друг,ADJ,Ag-fs-n,Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,плетат,плети,VERB,Vmeip3p-n,Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,пајажина,пајажина,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,убавината,убавина,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,птицата,птица,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,слободно,слободно,ADV,Rgp,Degree=Pos
Адем Гајтани,Бохинско езеро,лета,лета,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,песната,песна,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,блика,блик,ADJ,Afpfs-n,Definite=Ind|Degree=Pos|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,чистите,чист,ADJ,Afp-p-y,Definite=Def|Degree=Pos|Number=Plur
Адем Гајтани,Бохинско езеро,длабочини,длабочина,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Plur
Адем Гајтани,Бохинско езеро,песната,песна,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,тука,тука,ADV,Rgp,Degree=Pos|PronType=Dem
Адем Гајтани,Бохинско езеро,песната,песна,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,заборава,заборава,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,тука,тука,ADV,Rgp,Degree=Pos|PronType=Dem
Адем Гајтани,Бохинско езеро,песната,песна,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,песна,песна,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,птицата,птица,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,занесена,занесен,ADJ,Ap-fs-n,Definite=Ind|Gender=Fem|Number=Sing|VerbForm=Part
Адем Гајтани,Бохинско езеро,птицата,птица,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,лета,лета,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,јасно,јасно,ADV,Rgp,Degree=Pos
Адем Гајтани,Бохинско езеро,очиве,оков,NOUN,Ncnsnd,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,мои,мој,ADJ,As--p-n,Definite=Ind|Number=Plur|Poss=Yes
Адем Гајтани,Бохинско езеро,паѓа,паѓа,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,мртва,мртов,ADJ,Afpfs-n,Definite=Ind|Degree=Pos|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,умора,умора,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,секавица,секавица,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,самовили,самовил,NOUN,Ncmpnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Plur
Адем Гајтани,Бохинско езеро,водите,вода,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Адем Гајтани,Бохинско езеро,хранат,храни,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,пливаш,плива,VERB,Vmpip2s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=2|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,мачно,мачно,ADV,Rgp,Degree=Pos
Адем Гајтани,Бохинско езеро,пристигнуваш,пристигнува,VERB,Vmpip2s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=2|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,брегот,брег,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,студената,студен,ADJ,Afpfs-y,Definite=Def|Degree=Pos|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,вода,вода,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,исцрпува,исцрпува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,твојата,твој,ADJ,As-fs-y,Definite=Def|Gender=Fem|Number=Sing|Poss=Yes
Адем Гајтани,Бохинско езеро,сила,сила,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,храброст,храброст,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,огледуваат,огледува,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,најдалечните,далечен,ADJ,Afs-p-y,Definite=Def|Degree=Sup|Number=Plur
Адем Гајтани,Бохинско езеро,гори,гори,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,пушката,пушка,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,нафрлува,нафрлува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,стрелата,стрела,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,сивиот,сив,ADJ,Afpms-y,Definite=Def|Degree=Pos|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,елен,елен,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,погодува,погодува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,окружено,окружен,ADJ,Ap-ns-n,Definite=Ind|Gender=Neut|Number=Sing|VerbForm=Part
Адем Гајтани,Бохинско езеро,зелениот,зелен,ADJ,Afpms-y,Definite=Def|Degree=Pos|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,гердан,гердан,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,белите,бел,ADJ,Afp-p-y,Definite=Def|Degree=Pos|Number=Plur
Адем Гајтани,Бохинско езеро,стрми,стрма,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Plur
Адем Гајтани,Бохинско езеро,карпишта,карпишта,NOUN,I,
Адем Гајтани,Бохинско езеро,белината,белина,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,топат,топи,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,коските,коска,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Адем Гајтани,Бохинско езеро,изгубените,изгубен,ADJ,Ap--p-y,Definite=Def|Number=Plur|VerbForm=Part
Адем Гајтани,Бохинско езеро,алпинисти,алпинист,NOUN,Ncmpnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Plur
Адем Гајтани,Бохинско езеро,слегуваат,слегува,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,лулката,лулка,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,долината,долина,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,невидливи,невидлив,ADJ,Afp-p-n,Definite=Ind|Degree=Pos|Number=Plur
Адем Гајтани,Бохинско езеро,ангелски,ангелски,ADJ,Afp-p-n,Definite=Ind|Degree=Pos|Number=Plur
Адем Гајтани,Бохинско езеро,доаѓаат,доаѓа,VERB,Vmpip3p-n,Aspect=Prog|Mood=Ind|Number=Plur|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,зорите,зор,NOUN,Ncmpny,Case=Nom|Definite=Def|Gender=Masc|Number=Plur
Адем Гајтани,Бохинско езеро,смирени,смирен,ADJ,Ap--p-n,Definite=Ind|Number=Plur|VerbForm=Part
Адем Гајтани,Бохинско езеро,души,душа,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Plur
Адем Гајтани,Бохинско езеро,раката,рака,NOUN,Ncfsny,Case=Nom|Definite=Def|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,претвора,претвора,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,цвет,цвет,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,брегот,брег,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,нареков,нарече,VERB,Vmeia1s-n,Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Polarity=Pos|Tense=Past
Адем Гајтани,Бохинско езеро,капка,капка,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,мојата,мој,ADJ,As-fs-y,Definite=Def|Gender=Fem|Number=Sing|Poss=Yes
Адем Гајтани,Бохинско езеро,отворена,отворен,ADJ,Ap-fs-n,Definite=Ind|Gender=Fem|Number=Sing|VerbForm=Part
Адем Гајтани,Бохинско езеро,дланка,дланка,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,долина,долина,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,мирот,мир,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,долина,долина,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,птиците,птица,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Адем Гајтани,Бохинско езеро,тишина,тишина,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,библија,библија,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,космос,космос,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,пара,пара,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,изгубена,изгубен,ADJ,Ap-fs-n,Definite=Ind|Gender=Fem|Number=Sing|VerbForm=Part
Адем Гајтани,Бохинско езеро,фрлена,фрлен,ADJ,Ap-fs-n,Definite=Ind|Gender=Fem|Number=Sing|VerbForm=Part
Адем Гајтани,Бохинско езеро,небото,небо,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Адем Гајтани,Бохинско езеро,стопена,стопен,ADJ,Ap-fs-n,Definite=Ind|Gender=Fem|Number=Sing|VerbForm=Part
Адем Гајтани,Бохинско езеро,убавина,убавина,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Адем Гајтани,Бохинско езеро,човекот,човек,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,тука,тука,ADV,Rgp,Degree=Pos|PronType=Dem
Адем Гајтани,Бохинско езеро,чува,чува,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,човекот,човек,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,разболи,разболи,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Адем Гајтани,Бохинско езеро,остави,остави,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Адем Гајтани,Бохинско езеро,барам,бара,VERB,Vmpip1s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=1|Polarity=Pos|Tense=Pres
Адем Гајтани,Бохинско езеро,коренот,корен,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,езеро,езеро,ADJ,Ag-ns-n,Definite=Ind|Gender=Neut|Number=Sing
Адем Гајтани,Бохинско езеро,старо,стар,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Адем Гајтани,Бохинско езеро,коренот,корен,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,еукалиптуоот,еукалиптуо,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,цветот,цвет,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,сахара,сахара,PROPN,Npmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,длабоко,длабоко,ADV,Rgp,Degree=Pos
Адем Гајтани,Бохинско езеро,скриен,скриен,ADJ,Ap-ms-n,Definite=Ind|Gender=Masc|Number=Sing|VerbForm=Part
Адем Гајтани,Бохинско езеро,спасување,спасување,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Адем Гајтани,Бохинско езеро,светот,свет,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,сонувањето,сонување,NOUN,Ncnsny,Case=Nom|Definite=Def|Gender=Neut|Number=Sing
Адем Гајтани,Бохинско езеро,смири,смири,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Адем Гајтани,Бохинско езеро,здивот,здив,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Адем Гајтани,Бохинско езеро,горите,гор,ADJ,Afp-p-y,Definite=Def|Degree=Pos|Number=Plur
Адем Гајтани,Бохинско езеро,диви,дива,NOUN,Ncfpnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Plur
Адем Гајтани,Бохинско езеро,немите,нема,NOUN,Ncmpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Адем Гајтани,Бохинско езеро,полудените,полуден,ADJ,Ap--p-y,Definite=Def|Number=Plur|VerbForm=Part
